Gene1,Gene1_Chromosome,Gene1_Start,Gene1_End,Gene1_Bin,Gene2,Gene2_Chromosome,Gene2_Start,Gene2_End,Gene2_Bin,HiC_Interaction,Gene1_Time_-4.5,Gene2_Time_-4.5,Gene1_Time_0.5,Gene2_Time_0.5,Gene1_Time_1.0,Gene2_Time_1.0,Gene1_Time_1.5,Gene2_Time_1.5,Gene1_Time_2.0,Gene2_Time_2.0,Gene1_Time_2.5,Gene2_Time_2.5,Gene1_Time_3.0,Gene2_Time_3.0,Gene1_Time_3.5,Gene2_Time_3.5,Gene1_Time_4.0,Gene2_Time_4.0,Gene1_Time_4.5,Gene2_Time_4.5,Gene1_Time_5.0,Gene2_Time_5.0,Gene1_Time_5.5,Gene2_Time_5.5,Gene1_Time_6.0,Gene2_Time_6.0,Gene1_Time_6.5,Gene2_Time_6.5,Gene1_Time_7.0,Gene2_Time_7.0,Gene1_Time_7.5,Gene2_Time_7.5,Gene1_Time_8.0,Gene2_Time_8.0,Gene1_Time_8.5,Gene2_Time_8.5,Gene1_Time_9.0,Gene2_Time_9.0,Gene1_Time_9.5,Gene2_Time_9.5,Gene1_Time_10.0,Gene2_Time_10.0,Gene1_Time_10.5,Gene2_Time_10.5,Gene1_Time_11.0,Gene2_Time_11.0,Gene1_Time_11.5,Gene2_Time_11.5,Gene1_Time_12.0,Gene2_Time_12.0,Gene1_Time_12.5,Gene2_Time_12.5,Gene1_Time_13.0,Gene2_Time_13.0,Gene1_Time_13.5,Gene2_Time_13.5,Gene1_Time_14.0,Gene2_Time_14.0,Gene1_Time_15.0,Gene2_Time_15.0,Gene1_Time_16.0,Gene2_Time_16.0,Gene1_Time_17.0,Gene2_Time_17.0,Gene1_Time_18.0,Gene2_Time_18.0,Gene1_Time_19.0,Gene2_Time_19.0,Gene1_Time_20.0,Gene2_Time_20.0,Gene1_Time_21.0,Gene2_Time_21.0,Gene1_Time_22.0,Gene2_Time_22.0,Gene1_Time_23.0,Gene2_Time_23.0,Gene1_Time_24.0,Gene2_Time_24.0,Gene1_Time_25.0,Gene2_Time_25.0,Gene1_Time_26.0,Gene2_Time_26.0,Gene1_Time_27.0,Gene2_Time_27.0,Gene1_Time_28.0,Gene2_Time_28.0,Gene1_Compartment,Gene2_Compartment,Gene1_Insulation_Score,Gene2_Insulation_Score,Gene1_TAD_Boundary_Distance,Gene2_TAD_Boundary_Distance
F13A1,13,37051152.0,37234220.0,37000000.0,Hist1h2ab,13,23935109.0,23935581.0,23000000.0,76.1127,6.214,11.509428571428572,6.11225,6.8315,6.20825,8.682,5.176,5.081,5.7376,7.1566,5.613499999999999,7.380249999999999,5.8058000000000005,8.6934,4.584499999999999,9.73625,4.81875,9.85675,4.43725,9.973249999999998,4.928,10.03975,4.58425,9.11125,4.667,9.765,4.78525,9.94175,4.8812,9.3668,4.7275,10.491,4.458,9.331,4.415,7.60375,4.269,9.071,4.913,8.343,4.8955,8.9705,5.288250000000001,8.56725,4.45925,7.72425,4.49475,7.6855,4.8805,8.258750000000001,4.18975,8.054,4.26875,7.93225,4.541,8.193666666666667,4.184,8.259500000000001,4.723,7.56875,4.50525,6.94825,4.52975,7.008500000000001,4.63125,6.4755,4.993250000000001,6.5425,5.036333333333332,6.409,5.016,6.252750000000001,5.41075,7.394500000000001,5.373749999999999,5.74775,5.1235,6.79825,5.1685,6.87725,4.6690000000000005,7.433,5.8260000000000005,7.08425,4.520999999999999,7.5825,A,B,0.25857429292286593,0.46372300754789203,0.0,3.0
FGF18,11,33067430.0,33097400.0,33000000.0,EGFR (Epidermal growth factor receptor) (PMID 22916088 22245996),11,16702203.0,16868158.0,16000000.0,93.3175,5.546714285714286,5.436285714285715,5.8835,6.34175,4.52825,6.11275,6.1915,7.1455,5.9986,6.481200000000001,6.55775,6.353,5.932600000000001,6.165400000000001,6.4595,6.08325,6.732749999999999,5.8975,7.005000000000001,6.51225,6.57225,6.454000000000001,6.2825,5.871,6.813750000000001,5.5985,6.8565000000000005,5.773000000000001,7.045399999999999,6.0886,5.544499999999999,5.131,7.239999999999999,5.879250000000001,7.14625,6.656750000000001,7.29675,5.73025,7.055,6.11625,6.59625,5.343,6.65975,5.1005,6.994999999999999,5.9342500000000005,6.9465,5.85075,7.216499999999999,6.30325,6.89325,6.0545,6.63,5.8885000000000005,6.061,5.371,6.6385,6.263,6.221500000000001,6.5855,5.6795,6.29725,5.7735,6.01,5.397749999999999,6.149,5.05575,5.708499999999999,5.319333333333334,6.263333333333333,5.02475,5.838,5.438,6.4245,5.5585,5.858750000000001,5.549249999999999,6.09625,5.492,5.8445,4.86825,6.60125,5.038250000000001,6.8637500000000005,5.197,6.0865,B,A,0.2308647646564429,0.5756669090282515,1.0,1.0
FGF18,11,33067430.0,33097400.0,33000000.0,FGF18,11,33067430.0,33097400.0,33000000.0,2292.3127,5.546714285714286,5.546714285714286,5.8835,5.8835,4.52825,4.52825,6.1915,6.1915,5.9986,5.9986,6.55775,6.55775,5.932600000000001,5.932600000000001,6.4595,6.4595,6.732749999999999,6.732749999999999,7.005000000000001,7.005000000000001,6.57225,6.57225,6.2825,6.2825,6.813750000000001,6.813750000000001,6.8565000000000005,6.8565000000000005,7.045399999999999,7.045399999999999,5.544499999999999,5.544499999999999,7.239999999999999,7.239999999999999,7.14625,7.14625,7.29675,7.29675,7.055,7.055,6.59625,6.59625,6.65975,6.65975,6.994999999999999,6.994999999999999,6.9465,6.9465,7.216499999999999,7.216499999999999,6.89325,6.89325,6.63,6.63,6.061,6.061,6.6385,6.6385,6.221500000000001,6.221500000000001,5.6795,5.6795,5.7735,5.7735,5.397749999999999,5.397749999999999,5.05575,5.05575,5.319333333333334,5.319333333333334,5.02475,5.02475,5.438,5.438,5.5585,5.5585,5.549249999999999,5.549249999999999,5.492,5.492,4.86825,4.86825,5.038250000000001,5.038250000000001,5.197,5.197,B,B,0.2308647646564429,0.2308647646564429,1.0,1.0
FGF18,11,33067430.0,33097400.0,33000000.0,Igfbp3,11,7156086.0,7163923.0,7000000.0,54.025,5.546714285714286,6.535285714285715,5.8835,8.73725,4.52825,8.7925,6.1915,8.2565,5.9986,7.2096,6.55775,7.289,5.932600000000001,7.285799999999999,6.4595,6.646,6.732749999999999,5.9995,7.005000000000001,5.35175,6.57225,6.03,6.2825,6.102,6.813750000000001,5.55275,6.8565000000000005,5.20875,7.045399999999999,5.521800000000001,5.544499999999999,5.022,7.239999999999999,6.096,7.14625,5.84325,7.29675,6.508,7.055,6.109500000000001,6.59625,6.140750000000001,6.65975,6.968,6.994999999999999,7.063000000000001,6.9465,7.023499999999999,7.216499999999999,6.568,6.89325,6.890750000000001,6.63,7.207,6.061,6.956,6.6385,6.797,6.221500000000001,7.7925,5.6795,8.16475,5.7735,7.67675,5.397749999999999,7.8215,5.05575,7.932,5.319333333333334,8.149333333333333,5.02475,7.99525,5.438,7.99725,5.5585,8.0185,5.549249999999999,7.71225,5.492,7.774500000000001,4.86825,7.7845,5.038250000000001,7.90775,5.197,7.3445,B,A,0.2308647646564429,0.8889432458947767,1.0,2.0
FGF18,11,33067430.0,33097400.0,33000000.0,ppia,11,6365443.0,6369817.0,6000000.0,59.0167,5.546714285714286,11.724571428571428,5.8835,11.14275,4.52825,11.069,6.1915,10.8045,5.9986,11.3162,6.55775,11.4915,5.932600000000001,11.471,6.4595,11.617,6.732749999999999,11.1265,7.005000000000001,11.069,6.57225,11.162,6.2825,11.00525,6.813750000000001,11.0585,6.8565000000000005,11.01725,7.045399999999999,10.8728,5.544499999999999,11.23,7.239999999999999,10.9785,7.14625,10.77625,7.29675,10.608,7.055,9.408,6.59625,10.68325,6.65975,10.784,6.994999999999999,10.61275,6.9465,10.5305,7.216499999999999,10.609,6.89325,10.654,6.63,10.46375,6.061,10.527666666666669,6.6385,10.942,6.221500000000001,10.45975,5.6795,10.35425,5.7735,10.4135,5.397749999999999,10.45375,5.05575,10.304,5.319333333333334,10.329,5.02475,10.49025,5.438,10.5865,5.5585,10.31175,5.549249999999999,10.283,5.492,10.34825,4.86825,10.494,5.038250000000001,10.49625,5.197,10.4575,B,A,0.2308647646564429,0.7414668876058095,1.0,3.0
FOXF2,13,31809799.0,31815386.0,31000000.0,F13A1,13,37051152.0,37234220.0,37000000.0,142.9953,6.192142857142857,6.214,5.405,6.11225,5.2015,6.20825,5.977499999999999,5.176,6.0498,5.7376,6.16425,5.613499999999999,6.191599999999999,5.8058000000000005,6.90875,4.584499999999999,6.9805,4.81875,7.5375,4.43725,7.4495,4.928,7.55775,4.58425,7.7075,4.667,7.37075,4.78525,7.5902,4.8812,7.5655,4.7275,7.51025,4.458,8.063749999999999,4.415,8.0725,4.269,8.225999999999999,4.913,7.234999999999999,4.8955,8.218499999999999,5.288250000000001,8.133000000000001,4.45925,7.81375,4.49475,7.8295,4.8805,7.7225,4.18975,7.7785,4.26875,7.615666666666667,4.541,7.2215,4.184,7.0565,4.723,7.285,4.50525,7.748,4.52975,7.23875,4.63125,6.992750000000001,4.993250000000001,6.816666666666666,5.036333333333332,7.270499999999999,5.016,6.929499999999999,5.41075,6.68975,5.373749999999999,7.175750000000001,5.1235,7.06475,5.1685,6.538,4.6690000000000005,6.917999999999999,5.8260000000000005,6.696750000000001,4.520999999999999,B,A,0.21028860504430053,0.25857429292286593,1.0,0.0
FOXF2,13,31809799.0,31815386.0,31000000.0,FOXF2,13,31809799.0,31815386.0,31000000.0,4791.4704,6.192142857142857,6.192142857142857,5.405,5.405,5.2015,5.2015,5.977499999999999,5.977499999999999,6.0498,6.0498,6.16425,6.16425,6.191599999999999,6.191599999999999,6.90875,6.90875,6.9805,6.9805,7.5375,7.5375,7.4495,7.4495,7.55775,7.55775,7.7075,7.7075,7.37075,7.37075,7.5902,7.5902,7.5655,7.5655,7.51025,7.51025,8.063749999999999,8.063749999999999,8.0725,8.0725,8.225999999999999,8.225999999999999,7.234999999999999,7.234999999999999,8.218499999999999,8.218499999999999,8.133000000000001,8.133000000000001,7.81375,7.81375,7.8295,7.8295,7.7225,7.7225,7.7785,7.7785,7.615666666666667,7.615666666666667,7.2215,7.2215,7.0565,7.0565,7.285,7.285,7.748,7.748,7.23875,7.23875,6.992750000000001,6.992750000000001,6.816666666666666,6.816666666666666,7.270499999999999,7.270499999999999,6.929499999999999,6.929499999999999,6.68975,6.68975,7.175750000000001,7.175750000000001,7.06475,7.06475,6.538,6.538,6.917999999999999,6.917999999999999,6.696750000000001,6.696750000000001,B,B,0.21028860504430053,0.21028860504430053,1.0,1.0
FOXF2,13,31809799.0,31815386.0,31000000.0,Hist1h1b,13,21964053.0,21964795.0,21000000.0,109.699,6.192142857142857,11.034857142857144,5.405,7.38075,5.2015,9.30475,5.977499999999999,6.547000000000001,6.0498,7.6702,6.16425,7.987749999999999,6.191599999999999,9.104,6.90875,10.176,6.9805,10.09825,7.5375,10.428,7.4495,10.30525,7.55775,10.058,7.7075,10.20375,7.37075,10.35025,7.5902,9.7386,7.5655,9.9865,7.51025,9.79725,8.063749999999999,9.448,8.0725,9.5205,8.225999999999999,8.74175,7.234999999999999,9.26125,8.218499999999999,8.245750000000001,8.133000000000001,7.31025,7.81375,7.78875,7.8295,8.203,7.7225,8.277000000000001,7.7785,7.6915,7.615666666666667,7.653,7.2215,8.123,7.0565,7.180750000000001,7.285,6.609,7.748,6.8100000000000005,7.23875,6.13325,6.992750000000001,6.42325,6.816666666666666,5.971,7.270499999999999,6.1450000000000005,6.929499999999999,7.34475,6.68975,6.11925,7.175750000000001,6.71125,7.06475,6.780749999999999,6.538,7.12175,6.917999999999999,6.8255,6.696750000000001,7.141249999999999,B,B,0.21028860504430053,0.42675056165244596,1.0,2.0
FOXF2,13,31809799.0,31815386.0,31000000.0,Hist1h2ab,13,23935109.0,23935581.0,23000000.0,125.6512,6.192142857142857,11.509428571428572,5.405,6.8315,5.2015,8.682,5.977499999999999,5.081,6.0498,7.1566,6.16425,7.380249999999999,6.191599999999999,8.6934,6.90875,9.73625,6.9805,9.85675,7.5375,9.973249999999998,7.4495,10.03975,7.55775,9.11125,7.7075,9.765,7.37075,9.94175,7.5902,9.3668,7.5655,10.491,7.51025,9.331,8.063749999999999,7.60375,8.0725,9.071,8.225999999999999,8.343,7.234999999999999,8.9705,8.218499999999999,8.56725,8.133000000000001,7.72425,7.81375,7.6855,7.8295,8.258750000000001,7.7225,8.054,7.7785,7.93225,7.615666666666667,8.193666666666667,7.2215,8.259500000000001,7.0565,7.56875,7.285,6.94825,7.748,7.008500000000001,7.23875,6.4755,6.992750000000001,6.5425,6.816666666666666,6.409,7.270499999999999,6.252750000000001,6.929499999999999,7.394500000000001,6.68975,5.74775,7.175750000000001,6.79825,7.06475,6.87725,6.538,7.433,6.917999999999999,7.08425,6.696750000000001,7.5825,B,B,0.21028860504430053,0.46372300754789203,1.0,3.0
FSP1 (S100a4),10,61551042.0,61575039.0,61000000.0,FSP1 (S100a4),10,61551042.0,61575039.0,61000000.0,2830.3241,6.097142857142857,6.097142857142857,6.5265,6.5265,7.040749999999999,7.040749999999999,6.2005,6.2005,6.2974000000000006,6.2974000000000006,6.1075,6.1075,6.462999999999999,6.462999999999999,6.5275,6.5275,6.35125,6.35125,6.172499999999999,6.172499999999999,5.81775,5.81775,6.60675,6.60675,6.535,6.535,6.394500000000001,6.394500000000001,6.406200000000001,6.406200000000001,6.101,6.101,6.23275,6.23275,5.967499999999999,5.967499999999999,6.4197500000000005,6.4197500000000005,6.043,6.043,6.4275,6.4275,6.17675,6.17675,6.51275,6.51275,6.342499999999999,6.342499999999999,6.8125,6.8125,6.528499999999999,6.528499999999999,6.89425,6.89425,7.199333333333333,7.199333333333333,6.309,6.309,6.724,6.724,6.786,6.786,6.87,6.87,6.9855,6.9855,6.97325,6.97325,7.043666666666667,7.043666666666667,7.157,7.157,7.327500000000001,7.327500000000001,7.033,7.033,7.00575,7.00575,7.528,7.528,6.707750000000001,6.707750000000001,7.77125,7.77125,6.971,6.971,A,A,-2.2831512812479255,-2.2831512812479255,8.0,8.0
GATA-6,18,11052064.0,11085635.0,11000000.0,GATA-6,18,11052064.0,11085635.0,11000000.0,3064.9231,8.252857142857144,8.252857142857144,7.75375,7.75375,7.47775,7.47775,7.7205,7.7205,7.847200000000001,7.847200000000001,7.91675,7.91675,7.5244,7.5244,7.6075,7.6075,7.80325,7.80325,7.559,7.559,7.8405,7.8405,7.543,7.543,7.5595,7.5595,7.7935,7.7935,7.445399999999999,7.445399999999999,7.837,7.837,7.3215,7.3215,7.15725,7.15725,7.335,7.335,8.9145,8.9145,6.7865,6.7865,7.02075,7.02075,6.84925,6.84925,7.207,7.207,6.9095,6.9095,6.937,6.937,7.04525,7.04525,7.698,7.698,7.318499999999999,7.318499999999999,7.296,7.296,7.2955,7.2955,7.43475,7.43475,7.16,7.16,7.33925,7.33925,7.576,7.576,7.412,7.412,7.21525,7.21525,7.383749999999999,7.383749999999999,7.36625,7.36625,7.19625,7.19625,6.9665,6.9665,7.13325,7.13325,7.15725,7.15725,A,A,0.6847285384295753,0.6847285384295753,2.0,2.0
GATA-6,18,11052064.0,11085635.0,11000000.0,N-Cadherin(CDH2),18,16721934.0,16942303.0,16000000.0,126.564,8.252857142857144,7.926428571428572,7.75375,6.57325,7.47775,6.11175,7.7205,6.646,7.847200000000001,6.5348,7.91675,6.8665,7.5244,6.8874,7.6075,7.3885,7.80325,7.215,7.559,7.114,7.8405,7.4515,7.543,7.56725,7.5595,7.1565,7.7935,7.532,7.445399999999999,7.1858,7.837,7.5875,7.3215,7.479,7.15725,7.393,7.335,7.326,8.9145,7.50375,6.7865,6.9315,7.02075,6.9445,6.84925,7.09075,7.207,7.13275,6.9095,7.2415,6.937,6.7855,7.04525,6.925000000000001,7.698,6.856999999999999,7.318499999999999,7.084,7.296,7.0455,7.2955,6.9455,7.43475,6.141500000000001,7.16,6.922499999999999,7.33925,6.77425,7.576,6.571666666666666,7.412,6.70275,7.21525,6.60375,7.383749999999999,6.3955,7.36625,6.03625,7.19625,6.26775,6.9665,6.04,7.13325,6.3205,7.15725,6.1595,A,A,0.6847285384295753,0.6723738844890105,2.0,5.0
GUCY1A2  sGC(soluble guanylate cyclase) (PMID 23934926),9,3532778.0,3894736.0,3000000.0,GUCY1A2  sGC(soluble guanylate cyclase) (PMID 23934926),9,3532778.0,3894736.0,3000000.0,3317.659,5.780857142857143,5.780857142857143,4.44325,4.44325,5.5955,5.5955,5.208500000000001,5.208500000000001,5.0428,5.0428,5.10575,5.10575,3.8238,3.8238,5.339,5.339,5.29825,5.29825,5.5005,5.5005,5.1175,5.1175,5.7765,5.7765,5.739249999999999,5.739249999999999,5.26675,5.26675,5.6756,5.6756,5.8135,5.8135,5.19525,5.19525,5.214,5.214,6.00075,6.00075,5.978999999999999,5.978999999999999,5.08075,5.08075,6.49825,6.49825,5.247,5.247,5.9685,5.9685,5.89425,5.89425,5.964,5.964,5.77175,5.77175,5.361,5.361,6.254,6.254,6.34,6.34,6.132750000000001,6.132750000000001,5.878,5.878,6.37575,6.37575,5.87625,5.87625,5.527,5.527,6.06925,6.06925,6.00775,6.00775,6.07925,6.07925,6.116750000000001,6.116750000000001,5.985,5.985,5.97075,5.97075,5.82075,5.82075,5.84625,5.84625,A,A,-2.2919533603893267,-2.2919533603893267,10.0,10.0
GUCY1A2  sGC(soluble guanylate cyclase) (PMID 23934926),9,3532778.0,3894736.0,3000000.0,hmbs,9,44247636.0,44255525.0,44000000.0,47.8289,5.780857142857143,7.256714285714286,4.44325,6.51,5.5955,6.4910000000000005,5.208500000000001,6.781499999999999,5.0428,6.4626,5.10575,6.72575,3.8238,6.117,5.339,6.51275,5.29825,6.642,5.5005,6.764,5.1175,6.75225,5.7765,6.1465,5.739249999999999,6.52025,5.26675,6.79575,5.6756,6.4452,5.8135,6.6085,5.19525,6.56575,5.214,6.35375,6.00075,6.366,5.978999999999999,6.2867500000000005,5.08075,6.245,6.49825,5.931500000000001,5.247,5.965,5.9685,6.173500000000001,5.89425,6.1485,5.964,6.34225,5.77175,6.17025,5.361,6.232333333333334,6.254,6.47125,6.34,6.3655,6.132750000000001,6.33425,5.878,6.47725,6.37575,5.94325,5.87625,6.13075,5.527,6.156666666666666,6.06925,6.00125,6.00775,5.27725,6.07925,5.98475,6.116750000000001,6.057,5.985,6.019499999999999,5.97075,5.862,5.82075,6.121,5.84625,5.781000000000001,A,B,-2.2919533603893267,0.4950042928922428,10.0,1.0
GUCY1A2  sGC(soluble guanylate cyclase) (PMID 23934926),9,3532778.0,3894736.0,3000000.0,MMP-3,9,7445822.0,7455975.0,7000000.0,178.2299,5.780857142857143,3.392857142857143,4.44325,3.71475,5.5955,4.6152500000000005,5.208500000000001,3.902,5.0428,3.3462000000000005,5.10575,3.17425,3.8238,2.8766000000000007,5.339,3.0515,5.29825,3.058,5.5005,3.24975,5.1175,3.0002500000000003,5.7765,3.05675,5.739249999999999,2.43675,5.26675,3.74375,5.6756,3.3586,5.8135,3.805,5.19525,3.35325,5.214,4.7485,6.00075,2.9195,5.978999999999999,3.711,5.08075,3.40475,6.49825,3.994,5.247,4.10325,5.9685,3.3715,5.89425,4.0725,5.964,3.86725,5.77175,4.31425,5.361,5.656,6.254,4.40825,6.34,4.38225,6.132750000000001,4.82675,5.878,4.581,6.37575,4.5440000000000005,5.87625,4.78075,5.527,4.618333333333333,6.06925,4.4725,6.00775,4.06725,6.07925,4.29075,6.116750000000001,5.411,5.985,4.298500000000001,5.97075,5.263,5.82075,4.62425,5.84625,5.18,A,A,-2.2919533603893267,0.5302393600715669,10.0,6.0
GUCY1A2  sGC(soluble guanylate cyclase) (PMID 23934926),9,3532778.0,3894736.0,3000000.0,MMP7,9,7692091.0,7699587.0,7000000.0,178.2299,5.780857142857143,1.8615714285714289,4.44325,2.8815,5.5955,2.77325,5.208500000000001,2.619,5.0428,2.1418,5.10575,1.9865,3.8238,2.9192,5.339,2.47125,5.29825,2.20775,5.5005,2.239,5.1175,2.93625,5.7765,2.9185,5.739249999999999,2.17475,5.26675,2.52,5.6756,2.586,5.8135,3.2595,5.19525,2.76325,5.214,2.39675,6.00075,2.1877500000000003,5.978999999999999,3.545,5.08075,2.76125,6.49825,3.51,5.247,3.2325,5.9685,2.4755,5.89425,2.483,5.964,2.6815,5.77175,2.49125,5.361,2.664,6.254,2.26,6.34,2.62175,6.132750000000001,2.669,5.878,2.26875,6.37575,2.18425,5.87625,2.38375,5.527,2.421666666666667,6.06925,2.4085,6.00775,2.4335,6.07925,3.1580000000000004,6.116750000000001,2.44275,5.985,2.246,5.97075,2.455,5.82075,3.0867500000000003,5.84625,2.3295,A,A,-2.2919533603893267,0.5302393600715669,10.0,6.0
GUCY1A2  sGC(soluble guanylate cyclase) (PMID 23934926),9,3532778.0,3894736.0,3000000.0,Thy1,9,43954681.0,43959876.0,43000000.0,40.2009,5.780857142857143,5.8745714285714286,4.44325,3.064,5.5955,4.86675,5.208500000000001,4.093500000000001,5.0428,3.4848,5.10575,3.66925,3.8238,3.6678,5.339,3.2125000000000004,5.29825,3.99075,5.5005,3.72325,5.1175,3.184,5.7765,4.133,5.739249999999999,4.62525,5.26675,3.68675,5.6756,3.5340000000000003,5.8135,3.805,5.19525,3.5755,5.214,3.4215,6.00075,3.4795,5.978999999999999,3.545,5.08075,2.76125,6.49825,5.078250000000001,5.247,4.7642500000000005,5.9685,4.764,5.89425,3.97375,5.964,4.57575,5.77175,4.12725,5.361,4.15,6.254,4.134250000000001,6.34,4.6065,6.132750000000001,4.1935,5.878,4.958,6.37575,5.0405,5.87625,4.372999999999999,5.527,4.539,6.06925,5.40175,6.00775,5.29725,6.07925,4.514,6.116750000000001,4.8715,5.985,5.09475,5.97075,5.33125,5.82075,5.23225,5.84625,5.0115,A,B,-2.2919533603893267,0.5440367546234826,10.0,2.0
Hist1h1b,13,21964053.0,21964795.0,21000000.0,F13A1,13,37051152.0,37234220.0,37000000.0,76.5017,11.034857142857144,6.214,7.38075,6.11225,9.30475,6.20825,6.547000000000001,5.176,7.6702,5.7376,7.987749999999999,5.613499999999999,9.104,5.8058000000000005,10.176,4.584499999999999,10.09825,4.81875,10.428,4.43725,10.30525,4.928,10.058,4.58425,10.20375,4.667,10.35025,4.78525,9.7386,4.8812,9.9865,4.7275,9.79725,4.458,9.448,4.415,9.5205,4.269,8.74175,4.913,9.26125,4.8955,8.245750000000001,5.288250000000001,7.31025,4.45925,7.78875,4.49475,8.203,4.8805,8.277000000000001,4.18975,7.6915,4.26875,7.653,4.541,8.123,4.184,7.180750000000001,4.723,6.609,4.50525,6.8100000000000005,4.52975,6.13325,4.63125,6.42325,4.993250000000001,5.971,5.036333333333332,6.1450000000000005,5.016,7.34475,5.41075,6.11925,5.373749999999999,6.71125,5.1235,6.780749999999999,5.1685,7.12175,4.6690000000000005,6.8255,5.8260000000000005,7.141249999999999,4.520999999999999,B,A,0.42675056165244596,0.25857429292286593,2.0,0.0
Hist1h1b,13,21964053.0,21964795.0,21000000.0,FOXF2,13,31809799.0,31815386.0,31000000.0,109.699,11.034857142857144,6.192142857142857,7.38075,5.405,9.30475,5.2015,6.547000000000001,5.977499999999999,7.6702,6.0498,7.987749999999999,6.16425,9.104,6.191599999999999,10.176,6.90875,10.09825,6.9805,10.428,7.5375,10.30525,7.4495,10.058,7.55775,10.20375,7.7075,10.35025,7.37075,9.7386,7.5902,9.9865,7.5655,9.79725,7.51025,9.448,8.063749999999999,9.5205,8.0725,8.74175,8.225999999999999,9.26125,7.234999999999999,8.245750000000001,8.218499999999999,7.31025,8.133000000000001,7.78875,7.81375,8.203,7.8295,8.277000000000001,7.7225,7.6915,7.7785,7.653,7.615666666666667,8.123,7.2215,7.180750000000001,7.0565,6.609,7.285,6.8100000000000005,7.748,6.13325,7.23875,6.42325,6.992750000000001,5.971,6.816666666666666,6.1450000000000005,7.270499999999999,7.34475,6.929499999999999,6.11925,6.68975,6.71125,7.175750000000001,6.780749999999999,7.06475,7.12175,6.538,6.8255,6.917999999999999,7.141249999999999,6.696750000000001,B,B,0.42675056165244596,0.21028860504430053,2.0,1.0
Hist1h1b,13,21964053.0,21964795.0,21000000.0,Hist1h1b,13,21964053.0,21964795.0,21000000.0,2300.4582,11.034857142857144,11.034857142857144,7.38075,7.38075,9.30475,9.30475,6.547000000000001,6.547000000000001,7.6702,7.6702,7.987749999999999,7.987749999999999,9.104,9.104,10.176,10.176,10.09825,10.09825,10.428,10.428,10.30525,10.30525,10.058,10.058,10.20375,10.20375,10.35025,10.35025,9.7386,9.7386,9.9865,9.9865,9.79725,9.79725,9.448,9.448,9.5205,9.5205,8.74175,8.74175,9.26125,9.26125,8.245750000000001,8.245750000000001,7.31025,7.31025,7.78875,7.78875,8.203,8.203,8.277000000000001,8.277000000000001,7.6915,7.6915,7.653,7.653,8.123,8.123,7.180750000000001,7.180750000000001,6.609,6.609,6.8100000000000005,6.8100000000000005,6.13325,6.13325,6.42325,6.42325,5.971,5.971,6.1450000000000005,6.1450000000000005,7.34475,7.34475,6.11925,6.11925,6.71125,6.71125,6.780749999999999,6.780749999999999,7.12175,7.12175,6.8255,6.8255,7.141249999999999,7.141249999999999,B,B,0.42675056165244596,0.42675056165244596,2.0,2.0
Hist1h1b,13,21964053.0,21964795.0,21000000.0,Hist1h2ab,13,23935109.0,23935581.0,23000000.0,245.3648,11.034857142857144,11.509428571428572,7.38075,6.8315,9.30475,8.682,6.547000000000001,5.081,7.6702,7.1566,7.987749999999999,7.380249999999999,9.104,8.6934,10.176,9.73625,10.09825,9.85675,10.428,9.973249999999998,10.30525,10.03975,10.058,9.11125,10.20375,9.765,10.35025,9.94175,9.7386,9.3668,9.9865,10.491,9.79725,9.331,9.448,7.60375,9.5205,9.071,8.74175,8.343,9.26125,8.9705,8.245750000000001,8.56725,7.31025,7.72425,7.78875,7.6855,8.203,8.258750000000001,8.277000000000001,8.054,7.6915,7.93225,7.653,8.193666666666667,8.123,8.259500000000001,7.180750000000001,7.56875,6.609,6.94825,6.8100000000000005,7.008500000000001,6.13325,6.4755,6.42325,6.5425,5.971,6.409,6.1450000000000005,6.252750000000001,7.34475,7.394500000000001,6.11925,5.74775,6.71125,6.79825,6.780749999999999,6.87725,7.12175,7.433,6.8255,7.08425,7.141249999999999,7.5825,B,B,0.42675056165244596,0.46372300754789203,2.0,3.0
Hist1h2ab,13,23935109.0,23935581.0,23000000.0,F13A1,13,37051152.0,37234220.0,37000000.0,76.1127,11.509428571428572,6.214,6.8315,6.11225,8.682,6.20825,5.081,5.176,7.1566,5.7376,7.380249999999999,5.613499999999999,8.6934,5.8058000000000005,9.73625,4.584499999999999,9.85675,4.81875,9.973249999999998,4.43725,10.03975,4.928,9.11125,4.58425,9.765,4.667,9.94175,4.78525,9.3668,4.8812,10.491,4.7275,9.331,4.458,7.60375,4.415,9.071,4.269,8.343,4.913,8.9705,4.8955,8.56725,5.288250000000001,7.72425,4.45925,7.6855,4.49475,8.258750000000001,4.8805,8.054,4.18975,7.93225,4.26875,8.193666666666667,4.541,8.259500000000001,4.184,7.56875,4.723,6.94825,4.50525,7.008500000000001,4.52975,6.4755,4.63125,6.5425,4.993250000000001,6.409,5.036333333333332,6.252750000000001,5.016,7.394500000000001,5.41075,5.74775,5.373749999999999,6.79825,5.1235,6.87725,5.1685,7.433,4.6690000000000005,7.08425,5.8260000000000005,7.5825,4.520999999999999,B,A,0.46372300754789203,0.25857429292286593,3.0,0.0
