Rank,Term,P-value,Z-score,Combined score,Overlapping genes,Adjusted p-value,Old p-value,Old adjusted p-value
183,negative regulation of extracellular matrix organization (GO:1903054),0.015888705824063775,71.53763440860214,296.3193797028303,['TGFB1'],0.05977179810004944,0,0
184,RNA polymerase II preinitiation complex assembly (GO:0051123),0.015888705824063775,71.53763440860214,296.3193797028303,['TBP'],0.05977179810004944,0,0
185,serine family amino acid catabolic process (GO:0009071),0.015888705824063775,71.53763440860214,296.3193797028303,['THNSL2'],0.05977179810004944,0,0
186,neuron projection maintenance (GO:1990535),0.015888705824063775,71.53763440860214,296.3193797028303,['ABCD1'],0.05977179810004944,0,0
187,regulation of long-term synaptic depression (GO:1900452),0.015888705824063775,71.53763440860214,296.3193797028303,['AGER'],0.05977179810004944,0,0
188,regulation of phospholipid metabolic process (GO:1903725),0.015888705824063775,71.53763440860214,296.3193797028303,['ABCA3'],0.05977179810004944,0,0
189,myelin maintenance (GO:0043217),0.015888705824063775,71.53763440860214,296.3193797028303,['ABCD1'],0.05977179810004944,0,0
190,cellular response to organic substance (GO:0071310),0.01649701574460718,10.934986225895317,44.88347959991105,"['TGFB1', 'LRP2']",0.06086740036872083,0,0
191,cytokine-mediated signaling pathway (GO:0019221),0.01661386553661317,4.480435285945821,18.3586627040635,"['TGFB1', 'MMP3', 'F13A1', 'VIM']",0.06086740036872083,0,0
192,platelet degranulation (GO:0002576),0.017006409282912596,10.75609756097561,43.82211610481906,"['TGFB1', 'F13A1']",0.06086740036872083,0,0
193,fatty acid homeostasis (GO:0055089),0.017464064240814415,64.38064516129032,260.5877419554691,['ABCD1'],0.06086740036872083,0,0
194,positive regulation of cellular extravasation (GO:0002693),0.017464064240814415,64.38064516129032,260.5877419554691,['AGER'],0.06086740036872083,0,0
195,regulation of T cell mediated immunity (GO:0002709),0.017464064240814415,64.38064516129032,260.5877419554691,['AGER'],0.06086740036872083,0,0
196,positive regulation of DNA-dependent DNA replication (GO:2000105),0.017464064240814415,64.38064516129032,260.5877419554691,['E2F8'],0.06086740036872083,0,0
197,regulation of cardiac muscle cell differentiation (GO:2000725),0.017464064240814415,64.38064516129032,260.5877419554691,['TGFB1'],0.06086740036872083,0,0
198,response to sterol (GO:0036314),0.017464064240814415,64.38064516129032,260.5877419554691,['TGFB1'],0.06086740036872083,0,0
199,positive regulation of macrophage differentiation (GO:0045651),0.017464064240814415,64.38064516129032,260.5877419554691,['TGFB1'],0.06086740036872083,0,0
200,positive regulation of phospholipid transport (GO:2001140),0.017464064240814415,64.38064516129032,260.5877419554691,['ABCA3'],0.06086740036872083,0,0
201,cellular response to UV-A (GO:0071492),0.017464064240814415,64.38064516129032,260.5877419554691,['MMP3'],0.06086740036872083,0,0
202,cyclooxygenase pathway (GO:0019371),0.017464064240814415,64.38064516129032,260.5877419554691,['HPGDS'],0.06086740036872083,0,0
203,regulation of mitochondrial depolarization (GO:0051900),0.017464064240814415,64.38064516129032,260.5877419554691,['ABCD1'],0.06086740036872083,0,0
204,regulation of mitochondrial fusion (GO:0010635),0.017464064240814415,64.38064516129032,260.5877419554691,['TFRC'],0.06086740036872083,0,0
205,positive regulation of macromolecule biosynthetic process (GO:0010557),0.01804521473054062,10.415223097112861,41.81581613690518,"['VIM', 'EGFR']",0.062327993186503935,0,0
206,positive regulation of canonical Wnt signaling pathway (GO:0090263),0.01830905372650281,10.333333333333334,41.33704922402156,"['TGFB1', 'EGFR']",0.062327993186503935,0,0
207,regulation of response to oxidative stress (GO:1902882),0.019036979887302796,58.52492668621701,231.83899894541258,['ABCD1'],0.062327993186503935,0,0
208,negative regulation of cell division (GO:0051782),0.019036979887302796,58.52492668621701,231.83899894541258,['E2F8'],0.062327993186503935,0,0
209,positive regulation of cardiocyte differentiation (GO:1905209),0.019036979887302796,58.52492668621701,231.83899894541258,['TGFB1'],0.062327993186503935,0,0
210,purine nucleotide biosynthetic process (GO:0006164),0.019036979887302796,58.52492668621701,231.83899894541258,['HPRT1'],0.062327993186503935,0,0
211,negative regulation of gene silencing by miRNA (GO:0060965),0.019036979887302796,58.52492668621701,231.83899894541258,['TGFB1'],0.062327993186503935,0,0
212,positive regulation of fatty acid oxidation (GO:0046321),0.019036979887302796,58.52492668621701,231.83899894541258,['ABCD1'],0.062327993186503935,0,0
213,regulation of dendritic cell differentiation (GO:2001198),0.019036979887302796,58.52492668621701,231.83899894541258,['AGER'],0.062327993186503935,0,0
214,negative regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903799),0.019036979887302796,58.52492668621701,231.83899894541258,['TGFB1'],0.062327993186503935,0,0
215,nucleoside salvage (GO:0043174),0.019036979887302796,58.52492668621701,231.83899894541258,['HPRT1'],0.062327993186503935,0,0
216,positive regulation of vascular permeability (GO:0043117),0.019036979887302796,58.52492668621701,231.83899894541258,['TGFB1'],0.062327993186503935,0,0
217,regulation of oxidative stress-induced cell death (GO:1903201),0.019036979887302796,58.52492668621701,231.83899894541258,['MMP3'],0.062327993186503935,0,0
218,regulation of cell motility (GO:2000145),0.019110411413020896,10.095165394402036,39.95183906409564,"['TGFB1', 'EGFR']",0.062327993186503935,0,0
219,alpha-linolenic acid metabolic process (GO:0036109),0.020607456383308333,53.645161290322584,208.25600447555712,['ABCD1'],0.06342814497200097,0,0
220,purine-containing compound salvage (GO:0043101),0.020607456383308333,53.645161290322584,208.25600447555712,['HPRT1'],0.06342814497200097,0,0
221,fatty acid elongation (GO:0030497),0.020607456383308333,53.645161290322584,208.25600447555712,['ABCD1'],0.06342814497200097,0,0
222,positive regulation of fatty acid biosynthetic process (GO:0045723),0.020607456383308333,53.645161290322584,208.25600447555712,['ABCD1'],0.06342814497200097,0,0
223,negative regulation of macromolecule biosynthetic process (GO:0010558),0.020607456383308333,53.645161290322584,208.25600447555712,['TGFB1'],0.06342814497200097,0,0
224,response to muramyl dipeptide (GO:0032495),0.020607456383308333,53.645161290322584,208.25600447555712,['VIM'],0.06342814497200097,0,0
225,response to nitric oxide (GO:0071731),0.020607456383308333,53.645161290322584,208.25600447555712,['MMP3'],0.06342814497200097,0,0
226,negative regulation of myoblast differentiation (GO:0045662),0.020607456383308333,53.645161290322584,208.25600447555712,['TGFB1'],0.06342814497200097,0,0
227,positive regulation of lipid transport (GO:0032370),0.020607456383308333,53.645161290322584,208.25600447555712,['ABCA3'],0.06342814497200097,0,0
228,negative regulation of reactive oxygen species biosynthetic process (GO:1903427),0.020607456383308333,53.645161290322584,208.25600447555712,['ABCD1'],0.06342814497200097,0,0
229,transcription preinitiation complex assembly (GO:0070897),0.020607456383308333,53.645161290322584,208.25600447555712,['TBP'],0.06342814497200097,0,0
230,pathway-restricted SMAD protein phosphorylation (GO:0060389),0.020607456383308333,53.645161290322584,208.25600447555712,['TGFB1'],0.06342814497200097,0,0
231,regulation of nucleocytoplasmic transport (GO:0046822),0.020607456383308333,53.645161290322584,208.25600447555712,['TGFB1'],0.06342814497200097,0,0
232,enzyme linked receptor protein signaling pathway (GO:0007167),0.0210369373356796,9.579710144927537,36.99181569221277,"['EPHA7', 'EGFR']",0.06447095881753533,0,0
233,receptor-mediated endocytosis (GO:0006898),0.02188652944990173,9.374468085106383,35.828128880073216,"['TFRC', 'LRP2']",0.06596978500937126,0,0
234,negative regulation of cell migration (GO:0030336),0.022172878484655937,9.307981220657277,35.4530340248081,"['IGFBP3', 'NKX2-1']",0.06596978500937126,0,0
235,regulation of fatty acid beta-oxidation (GO:0031998),0.022175497351954617,49.516129032258064,188.59541419671353,['ABCD1'],0.06596978500937126,0,0
236,negative regulation of smooth muscle cell migration (GO:0014912),0.022175497351954617,49.516129032258064,188.59541419671353,['IGFBP3'],0.06596978500937126,0,0
237,positive regulation of SMAD protein signal transduction (GO:0060391),0.022175497351954617,49.516129032258064,188.59541419671353,['TGFB1'],0.06596978500937126,0,0
238,regulation of macrophage cytokine production (GO:0010935),0.022175497351954617,49.516129032258064,188.59541419671353,['TGFB1'],0.06596978500937126,0,0
239,positive regulation of superoxide anion generation (GO:0032930),0.022175497351954617,49.516129032258064,188.59541419671353,['TGFB1'],0.06596978500937126,0,0
240,positive regulation of macromolecule metabolic process (GO:0010604),0.023079187185971167,5.318218843334239,20.043431107618527,"['TGFB1', 'TFRC', 'NKX2-1']",0.06831221267848835,0,0
241,regulation of superoxide anion generation (GO:0032928),0.02374110642149283,45.97695852534562,171.97898738890794,['TGFB1'],0.06831221267848835,0,0
242,regulation of aerobic respiration (GO:1903715),0.02374110642149283,45.97695852534562,171.97898738890794,['ABCD1'],0.06831221267848835,0,0
243,positive regulation of heterotypic cell-cell adhesion (GO:0034116),0.02374110642149283,45.97695852534562,171.97898738890794,['AGER'],0.06831221267848835,0,0
244,regulation of extracellular matrix disassembly (GO:0010715),0.02374110642149283,45.97695852534562,171.97898738890794,['TGFB1'],0.06831221267848835,0,0
245,vitamin D metabolic process (GO:0042359),0.02374110642149283,45.97695852534562,171.97898738890794,['LRP2'],0.06831221267848835,0,0
246,peptidyl-tyrosine autophosphorylation (GO:0038083),0.02374110642149283,45.97695852534562,171.97898738890794,['EGFR'],0.06831221267848835,0,0
247,placenta development (GO:0001890),0.02374110642149283,45.97695852534562,171.97898738890794,['E2F8'],0.06831221267848835,0,0
248,brain development (GO:0007420),0.023923686296685794,8.927927927927929,33.326939424402696,"['EPHA7', 'NKX2-1']",0.06831221267848835,0,0
249,cellular response to organic cyclic compound (GO:0071407),0.023923686296685794,8.927927927927929,33.326939424402696,"['TGFB1', 'EGFR']",0.06831221267848835,0,0
250,negative regulation of protein phosphorylation (GO:0001933),0.024519622184404292,8.808,32.662544125805134,"['TGFB1', 'IGFBP3']",0.06946466490187865,0,0
251,positive regulation of Wnt signaling pathway (GO:0030177),0.024819878562933106,8.749227373068432,32.3381102149377,"['TGFB1', 'EGFR']",0.06946466490187865,0,0
252,positive regulation of immunoglobulin mediated immune response (GO:0002891),0.0253042872146084,42.909677419354836,157.76950563835985,['TFRC'],0.06946466490187865,0,0
253,regulation of ERBB signaling pathway (GO:1901184),0.0253042872146084,42.909677419354836,157.76950563835985,['EGFR'],0.06946466490187865,0,0
254,serine family amino acid metabolic process (GO:0009069),0.0253042872146084,42.909677419354836,157.76950563835985,['THNSL2'],0.06946466490187865,0,0
255,regulation of fatty acid oxidation (GO:0046320),0.0253042872146084,42.909677419354836,157.76950563835985,['ABCD1'],0.06946466490187865,0,0
256,neural tube development (GO:0021915),0.0253042872146084,42.909677419354836,157.76950563835985,['TGFB1'],0.06946466490187865,0,0
257,neuron projection organization (GO:0106027),0.0253042872146084,42.909677419354836,157.76950563835985,['ABCD1'],0.06946466490187865,0,0
258,regulation of isotype switching (GO:0045191),0.0253042872146084,42.909677419354836,157.76950563835985,['TFRC'],0.06946466490187865,0,0
259,regulation of oxidative phosphorylation (GO:0002082),0.0253042872146084,42.909677419354836,157.76950563835985,['ABCD1'],0.06946466490187865,0,0
260,positive regulation of NF-kappaB transcription factor activity (GO:0051092),0.02542494163663146,8.633986928104575,31.704212677211423,"['TFRC', 'AGER']",0.06952743655248064,0,0
261,phosphorylation (GO:0016310),0.025650396845785944,5.099713367497611,18.681250812059805,"['EPHA7', 'TGFB1', 'IGFBP3']",0.06987521899369274,0,0
262,negative regulation of cytokine production involved in immune response (GO:0002719),0.026865043358944445,40.225806451612904,145.49389961403264,['TGFB1'],0.07180844296319362,0,0
263,positive regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045737),0.026865043358944445,40.225806451612904,145.49389961403264,['EGFR'],0.07180844296319362,0,0
264,positive regulation of DNA replication (GO:0045740),0.026865043358944445,40.225806451612904,145.49389961403264,['EGFR'],0.07180844296319362,0,0
265,negative regulation of interleukin-10 production (GO:0032693),0.026865043358944445,40.225806451612904,145.49389961403264,['AGER'],0.07180844296319362,0,0
266,cell surface receptor signaling pathway involved in heart development (GO:0061311),0.026865043358944445,40.225806451612904,145.49389961403264,['TGFB1'],0.07180844296319362,0,0
267,negative regulation of biosynthetic process (GO:0009890),0.028423378470110255,37.85768500948767,134.79392621731594,['ABCD1'],0.07348735306272143,0,0
268,positive regulation of extracellular matrix organization (GO:1903055),0.028423378470110255,37.85768500948767,134.79392621731594,['TGFB1'],0.07348735306272143,0,0
269,positive regulation of glial cell differentiation (GO:0045687),0.028423378470110255,37.85768500948767,134.79392621731594,['TGFB1'],0.07348735306272143,0,0
270,hyaluronan catabolic process (GO:0030214),0.028423378470110255,37.85768500948767,134.79392621731594,['TGFB1'],0.07348735306272143,0,0
271,intermediate filament organization (GO:0045109),0.028423378470110255,37.85768500948767,134.79392621731594,['VIM'],0.07348735306272143,0,0
272,positive regulation of myoblast differentiation (GO:0045663),0.028423378470110255,37.85768500948767,134.79392621731594,['IGFBP3'],0.07348735306272143,0,0
273,regulation of membrane depolarization (GO:0003254),0.028423378470110255,37.85768500948767,134.79392621731594,['ABCD1'],0.07348735306272143,0,0
274,nucleotide biosynthetic process (GO:0009165),0.028423378470110255,37.85768500948767,134.79392621731594,['HPRT1'],0.07348735306272143,0,0
275,prostanoid metabolic process (GO:0006692),0.028423378470110255,37.85768500948767,134.79392621731594,['HPGDS'],0.07348735306272143,0,0
276,cellular protein metabolic process (GO:0044267),0.028546110091064416,4.886056971514243,17.375964865349477,"['ABCA3', 'IGFBP3', 'MGAT4A']",0.07353726186502464,0,0
277,regulation of MAPK cascade (GO:0043408),0.02885948133509038,8.050406504065041,28.541240600967136,"['EPHA7', 'EGFR']",0.07407614162183848,0,0
278,fatty acid transmembrane transport (GO:1902001),0.0299792961708411,35.75268817204301,125.39355349635466,['ABCD1'],0.07479045465778254,0,0
279,negative regulation of cytokine production involved in inflammatory response (GO:1900016),0.0299792961708411,35.75268817204301,125.39355349635466,['ABCD1'],0.07479045465778254,0,0
280,response to cholesterol (GO:0070723),0.0299792961708411,35.75268817204301,125.39355349635466,['TGFB1'],0.07479045465778254,0,0
281,negative regulation of RNA metabolic process (GO:0051253),0.0299792961708411,35.75268817204301,125.39355349635466,['TGFB1'],0.07479045465778254,0,0
282,regulation of insulin-like growth factor receptor signaling pathway (GO:0043567),0.0299792961708411,35.75268817204301,125.39355349635466,['IGFBP3'],0.07479045465778254,0,0
283,regulation of neuroinflammatory response (GO:0150077),0.0299792961708411,35.75268817204301,125.39355349635466,['MMP3'],0.07479045465778254,0,0
284,prostaglandin biosynthetic process (GO:0001516),0.0299792961708411,35.75268817204301,125.39355349635466,['HPGDS'],0.07479045465778254,0,0
285,N-glycan processing (GO:0006491),0.0299792961708411,35.75268817204301,125.39355349635466,['MGAT4A'],0.07479045465778254,0,0
286,positive regulation of activated T cell proliferation (GO:0042104),0.03153280007583892,33.869269949066215,117.07681999296598,['AGER'],0.07651815991099478,0,0
287,regulation of smooth muscle cell migration (GO:0014910),0.03153280007583892,33.869269949066215,117.07681999296598,['IGFBP3'],0.07651815991099478,0,0
288,purine ribonucleoside monophosphate metabolic process (GO:0009167),0.03153280007583892,33.869269949066215,117.07681999296598,['HPRT1'],0.07651815991099478,0,0
289,regulation of tissue remodeling (GO:0034103),0.03153280007583892,33.869269949066215,117.07681999296598,['TGFB1'],0.07651815991099478,0,0
290,positive regulation of cyclin-dependent protein kinase activity (GO:1904031),0.03153280007583892,33.869269949066215,117.07681999296598,['EGFR'],0.07651815991099478,0,0
291,lipopolysaccharide-mediated signaling pathway (GO:0031663),0.03153280007583892,33.869269949066215,117.07681999296598,['TGFB1'],0.07651815991099478,0,0
292,nucleobase-containing compound biosynthetic process (GO:0034654),0.03153280007583892,33.869269949066215,117.07681999296598,['HPRT1'],0.07651815991099478,0,0
293,xenobiotic transport (GO:0042908),0.03153280007583892,33.869269949066215,117.07681999296598,['ABCA3'],0.07651815991099478,0,0
294,regulation of intracellular signal transduction (GO:1902531),0.03216845517107135,4.656125854123629,16.002028807805335,"['TBP', 'AGER', 'EGFR']",0.0768714002753269,0,0
295,regulation of cell population proliferation (GO:0042127),0.03252526276773314,3.610526315789474,12.36871783426028,"['TGFB1', 'TFRC', 'IGFBP3', 'EGFR']",0.0768714002753269,0,0
296,negative regulation of cell communication (GO:0010648),0.033083893789381195,32.174193548387095,109.67245370483883,['IGFBP3'],0.0768714002753269,0,0
297,response to progesterone (GO:0032570),0.033083893789381195,32.174193548387095,109.67245370483883,['TGFB1'],0.0768714002753269,0,0
298,negative regulation of protein localization to cell periphery (GO:1904376),0.033083893789381195,32.174193548387095,109.67245370483883,['TGFB1'],0.0768714002753269,0,0
299,negative regulation of protein localization to plasma membrane (GO:1903077),0.033083893789381195,32.174193548387095,109.67245370483883,['TGFB1'],0.0768714002753269,0,0
300,intracellular lipid transport (GO:0032365),0.033083893789381195,32.174193548387095,109.67245370483883,['ABCD1'],0.0768714002753269,0,0
301,cellular response to estradiol stimulus (GO:0071392),0.033083893789381195,32.174193548387095,109.67245370483883,['EGFR'],0.0768714002753269,0,0
302,regulation of fibroblast migration (GO:0010762),0.033083893789381195,32.174193548387095,109.67245370483883,['TGFB1'],0.0768714002753269,0,0
303,cellular response to inorganic substance (GO:0071241),0.033083893789381195,32.174193548387095,109.67245370483883,['MMP3'],0.0768714002753269,0,0
304,linoleic acid metabolic process (GO:0043651),0.033083893789381195,32.174193548387095,109.67245370483883,['ABCD1'],0.0768714002753269,0,0
305,regulation of lipid catabolic process (GO:0050994),0.033083893789381195,32.174193548387095,109.67245370483883,['ABCD1'],0.0768714002753269,0,0
306,positive regulation of transcription regulatory region DNA binding (GO:2000679),0.033083893789381195,32.174193548387095,109.67245370483883,['TGFB1'],0.0768714002753269,0,0
307,positive regulation of cellular biosynthetic process (GO:0031328),0.03348369164522462,7.411985018726591,25.176265611274555,"['VIM', 'EGFR']",0.07729514532387892,0,0
308,regulated exocytosis (GO:0045055),0.03348369164522462,7.411985018726591,25.176265611274555,"['TGFB1', 'F13A1']",0.07729514532387892,0,0
309,negative regulation of cytokine production (GO:0001818),0.03416668898864912,7.328888888888889,24.74602349717613,"['AGER', 'ABCD1']",0.07743322339617484,0,0
310,positive regulation of amyloid precursor protein catabolic process (GO:1902993),0.034632580928246975,30.640552995391705,103.04296619408238,['AGER'],0.07743322339617484,0,0
311,negative regulation of biomineral tissue development (GO:0070168),0.034632580928246975,30.640552995391705,103.04296619408238,['TGFB1'],0.07743322339617484,0,0
312,glutathione derivative biosynthetic process (GO:1901687),0.034632580928246975,30.640552995391705,103.04296619408238,['HPGDS'],0.07743322339617484,0,0
313,glutathione derivative metabolic process (GO:1901685),0.034632580928246975,30.640552995391705,103.04296619408238,['HPGDS'],0.07743322339617484,0,0
314,heme biosynthetic process (GO:0006783),0.034632580928246975,30.640552995391705,103.04296619408238,['HMBS'],0.07743322339617484,0,0
315,positive regulation of lipid catabolic process (GO:0050996),0.034632580928246975,30.640552995391705,103.04296619408238,['ABCD1'],0.07743322339617484,0,0
316,positive regulation of neural precursor cell proliferation (GO:2000179),0.034632580928246975,30.640552995391705,103.04296619408238,['LRP2'],0.07743322339617484,0,0
317,microglial cell activation (GO:0001774),0.034632580928246975,30.640552995391705,103.04296619408238,['AGER'],0.07743322339617484,0,0
318,protein import into peroxisome membrane (GO:0045046),0.034632580928246975,30.640552995391705,103.04296619408238,['ABCD1'],0.07743322339617484,0,0
319,regulation of SMAD protein signal transduction (GO:0060390),0.036178865096056716,29.24633431085044,97.07677745812856,['TGFB1'],0.07939250951634669,0,0
320,positive regulation of cholesterol efflux (GO:0010875),0.036178865096056716,29.24633431085044,97.07677745812856,['ABCA3'],0.07939250951634669,0,0
321,positive regulation of interleukin-17 production (GO:0032740),0.036178865096056716,29.24633431085044,97.07677745812856,['TGFB1'],0.07939250951634669,0,0
322,regulation of cysteine-type endopeptidase activity (GO:2000116),0.036178865096056716,29.24633431085044,97.07677745812856,['EPHA7'],0.07939250951634669,0,0
323,hyaluronan metabolic process (GO:0030212),0.036178865096056716,29.24633431085044,97.07677745812856,['TGFB1'],0.07939250951634669,0,0
324,membrane protein ectodomain proteolysis (GO:0006509),0.036178865096056716,29.24633431085044,97.07677745812856,['MMP7'],0.07939250951634669,0,0
325,negative regulation of nucleic acid-templated transcription (GO:1903507),0.03742635456362768,4.377365547161343,14.381309900903732,"['TGFB1', 'NKX2-1', 'CD38']",0.08006231392439292,0,0
326,extracellular matrix assembly (GO:0085029),0.03772274987998822,27.97335203366059,91.6824353057917,['TGFB1'],0.08006231392439292,0,0
327,purine nucleotide metabolic process (GO:0006163),0.03772274987998822,27.97335203366059,91.6824353057917,['HPRT1'],0.08006231392439292,0,0
328,purine ribonucleotide catabolic process (GO:0009154),0.03772274987998822,27.97335203366059,91.6824353057917,['HPRT1'],0.08006231392439292,0,0
329,regulation of cellular response to transforming growth factor beta stimulus (GO:1903844),0.03772274987998822,27.97335203366059,91.6824353057917,['TGFB1'],0.08006231392439292,0,0
330,positive regulation of neuron apoptotic process (GO:0043525),0.03772274987998822,27.97335203366059,91.6824353057917,['EPHA7'],0.08006231392439292,0,0
331,positive regulation of p38MAPK cascade (GO:1900745),0.03772274987998822,27.97335203366059,91.6824353057917,['AGER'],0.08006231392439292,0,0
332,regulation of monooxygenase activity (GO:0032768),0.03772274987998822,27.97335203366059,91.6824353057917,['EGFR'],0.08006231392439292,0,0
333,endocrine system development (GO:0035270),0.03772274987998822,27.97335203366059,91.6824353057917,['NKX2-1'],0.08006231392439292,0,0
334,protein kinase B signaling (GO:0043491),0.03772274987998822,27.97335203366059,91.6824353057917,['TGFB1'],0.08006231392439292,0,0
335,porphyrin-containing compound biosynthetic process (GO:0006779),0.03772274987998822,27.97335203366059,91.6824353057917,['HMBS'],0.08006231392439292,0,0
336,"positive regulation of transcription, DNA-templated (GO:0045893)",0.03822408966976186,2.9538451864428095,9.642205361498226,"['TGFB1', 'NKX2-1', 'CD38', 'EGFR', 'E2F8']",0.08045208603013672,0,0
337,fat-soluble vitamin metabolic process (GO:0006775),0.039264238892345205,26.806451612903224,86.78430889945572,['LRP2'],0.08045208603013672,0,0
338,receptor catabolic process (GO:0032801),0.039264238892345205,26.806451612903224,86.78430889945572,['TGFB1'],0.08045208603013672,0,0
339,negative regulation of signaling (GO:0023057),0.039264238892345205,26.806451612903224,86.78430889945572,['IGFBP3'],0.08045208603013672,0,0
340,positive regulation of peptidyl-threonine phosphorylation (GO:0010800),0.039264238892345205,26.806451612903224,86.78430889945572,['TGFB1'],0.08045208603013672,0,0
341,regulation of heterotypic cell-cell adhesion (GO:0034114),0.039264238892345205,26.806451612903224,86.78430889945572,['AGER'],0.08045208603013672,0,0
342,organophosphate ester transport (GO:0015748),0.039264238892345205,26.806451612903224,86.78430889945572,['ABCA3'],0.08045208603013672,0,0
343,outflow tract septum morphogenesis (GO:0003148),0.039264238892345205,26.806451612903224,86.78430889945572,['LRP2'],0.08045208603013672,0,0
344,positive regulation of vascular endothelial growth factor production (GO:0010575),0.039264238892345205,26.806451612903224,86.78430889945572,['TGFB1'],0.08045208603013672,0,0
345,ventricular cardiac muscle tissue development (GO:0003229),0.039264238892345205,26.806451612903224,86.78430889945572,['TGFB1'],0.08045208603013672,0,0
346,peroxisome organization (GO:0007031),0.039264238892345205,26.806451612903224,86.78430889945572,['ABCD1'],0.08045208603013672,0,0
347,phosphatidylglycerol metabolic process (GO:0046471),0.039264238892345205,26.806451612903224,86.78430889945572,['ABCA3'],0.08045208603013672,0,0
348,regulation of signal transduction (GO:0009966),0.03982459803802298,6.725170068027211,21.677042398344934,"['TGFB1', 'IGFBP3']",0.08136577357768489,0,0
349,purine-containing compound biosynthetic process (GO:0072522),0.04080333571367171,25.732903225806453,82.31933722871672,['HPRT1'],0.08218462235813197,0,0
350,regulation of biomineral tissue development (GO:0070167),0.04080333571367171,25.732903225806453,82.31933722871672,['TGFB1'],0.08218462235813197,0,0
351,positive regulation of G1/S transition of mitotic cell cycle (GO:1900087),0.04080333571367171,25.732903225806453,82.31933722871672,['EGFR'],0.08218462235813197,0,0
352,negative regulation of protein localization to membrane (GO:1905476),0.04080333571367171,25.732903225806453,82.31933722871672,['TGFB1'],0.08218462235813197,0,0
353,cellular response to drug (GO:0035690),0.04080333571367171,25.732903225806453,82.31933722871672,['TFRC'],0.08218462235813197,0,0
354,regulation of transcription regulatory region DNA binding (GO:2000677),0.04234004393150865,24.741935483870968,78.2345437210345,['TGFB1'],0.08362158676472958,0,0
355,regulation of vascular endothelial growth factor production (GO:0010574),0.04234004393150865,24.741935483870968,78.2345437210345,['TGFB1'],0.08362158676472958,0,0
356,bile acid biosynthetic process (GO:0006699),0.04234004393150865,24.741935483870968,78.2345437210345,['AMACR'],0.08362158676472958,0,0
357,cellular response to cadmium ion (GO:0071276),0.04234004393150865,24.741935483870968,78.2345437210345,['EGFR'],0.08362158676472958,0,0
358,positive regulation of striated muscle cell differentiation (GO:0051155),0.04234004393150865,24.741935483870968,78.2345437210345,['TGFB1'],0.08362158676472958,0,0
359,peroxisomal membrane transport (GO:0015919),0.04234004393150865,24.741935483870968,78.2345437210345,['ABCD1'],0.08362158676472958,0,0
360,protein export from nucleus (GO:0006611),0.04234004393150865,24.741935483870968,78.2345437210345,['TGFB1'],0.08362158676472958,0,0
361,regulation of reactive oxygen species biosynthetic process (GO:1903426),0.04387436712450461,23.82437275985663,74.48511512541239,['ABCD1'],0.08499911451096126,0,0
362,response to ketone (GO:1901654),0.04387436712450461,23.82437275985663,74.48511512541239,['TGFB1'],0.08499911451096126,0,0
363,cellular response to epidermal growth factor stimulus (GO:0071364),0.04387436712450461,23.82437275985663,74.48511512541239,['EGFR'],0.08499911451096126,0,0
364,positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552),0.04387436712450461,23.82437275985663,74.48511512541239,['TGFB1'],0.08499911451096126,0,0
365,positive regulation of protein import into nucleus (GO:0042307),0.04387436712450461,23.82437275985663,74.48511512541239,['TGFB1'],0.08499911451096126,0,0
366,macromolecule catabolic process (GO:0009057),0.04387436712450461,23.82437275985663,74.48511512541239,['TGFB1'],0.08499911451096126,0,0
367,transcription by RNA polymerase III (GO:0006383),0.04387436712450461,23.82437275985663,74.48511512541239,['TBP'],0.08499911451096126,0,0
368,protein phosphorylation (GO:0006468),0.04419907980662261,4.08652164789816,12.746070695010557,"['TGFB1', 'IGFBP3', 'EGFR']",0.08539550473507793,0,0
369,protein targeting to peroxisome (GO:0006625),0.045406308879754595,22.972350230414747,71.03290112478346,['ABCD1'],0.08632054976873133,0,0
370,aggrephagy (GO:0035973),0.045406308879754595,22.972350230414747,71.03290112478346,['VIM'],0.08632054976873133,0,0
371,regulation of T cell mediated cytotoxicity (GO:0001914),0.045406308879754595,22.972350230414747,71.03290112478346,['AGER'],0.08632054976873133,0,0
372,negative regulation of epithelial to mesenchymal transition (GO:0010719),0.045406308879754595,22.972350230414747,71.03290112478346,['NKX2-1'],0.08632054976873133,0,0
373,positive regulation of dephosphorylation (GO:0035306),0.045406308879754595,22.972350230414747,71.03290112478346,['TGFB1'],0.08632054976873133,0,0
374,response to cadmium ion (GO:0046686),0.045406308879754595,22.972350230414747,71.03290112478346,['EGFR'],0.08632054976873133,0,0
375,alpha-amino acid catabolic process (GO:1901606),0.046935872757794386,22.17908787541713,67.84523138217664,['THNSL2'],0.08667897540465405,0,0
376,artery morphogenesis (GO:0048844),0.046935872757794386,22.17908787541713,67.84523138217664,['LRP2'],0.08667897540465405,0,0
377,positive regulation of DNA recombination (GO:0045911),0.046935872757794386,22.17908787541713,67.84523138217664,['TFRC'],0.08667897540465405,0,0
378,positive regulation of endopeptidase activity (GO:0010950),0.046935872757794386,22.17908787541713,67.84523138217664,['AGER'],0.08667897540465405,0,0
379,response to alcohol (GO:0097305),0.046935872757794386,22.17908787541713,67.84523138217664,['TGFB1'],0.08667897540465405,0,0
